@jest/fake-timers,@sinonjs/fake-timers
@jest/fake-timers,@types/node
@jest/fake-timers,jest-message-util
@jest/fake-timers,jest-mock
@jest/fake-timers,jest-util
@jest/types,@types/istanbul-lib-coverage
@jest/types,@types/istanbul-reports
@jest/types,@types/node
@jest/types,@types/yargs
@jest/types,chalk
@types/istanbul-reports,@types/istanbul-lib-report
@types/istanbul-lib-report,@types/istanbul-lib-coverage
@types/yargs,@types/yargs-parser
@sinonjs/fake-timers,@sinonjs/commons
@sinonjs/commons,type-detect
jest-message-util,@babel/code-frame
jest-message-util,@jest/types
jest-message-util,@types/stack-utils
jest-message-util,chalk
jest-message-util,graceful-fs
jest-message-util,micromatch
jest-message-util,pretty-format
jest-message-util,slash
jest-message-util,stack-utils
graceful-fs,@types/node
micromatch,braces
micromatch,picomatch
braces,fill-range
fill-range,to-regex-range
to-regex-range,is-number
pretty-format,@jest/types
pretty-format,ansi-regex
pretty-format,ansi-styles
pretty-format,react-is
jest-mock,@jest/types
jest-mock,@types/node
jest-util,@jest/types
jest-util,@types/node
jest-util,chalk
jest-util,ci-info
jest-util,graceful-fs
jest-util,picomatch
expect,@jest/types
expect,ansi-styles
expect,jest-get-type
expect,jest-matcher-utils
expect,jest-message-util
expect,jest-regex-util
jest-matcher-utils,chalk
jest-matcher-utils,jest-diff
jest-matcher-utils,jest-get-type
jest-matcher-utils,pretty-format
jest-diff,chalk
jest-diff,diff-sequences
jest-diff,jest-get-type
jest-diff,pretty-format
@babel/helpers,@babel/template
@babel/helpers,@babel/traverse
@babel/helpers,@babel/types
convert-source-map,safe-buffer
@babel/plugin-proposal-class-properties,@babel/helper-create-class-features-plugin
@babel/plugin-proposal-class-properties,@babel/helper-plugin-utils
@babel/helper-create-class-features-plugin,@babel/helper-annotate-as-pure
@babel/helper-create-class-features-plugin,@babel/helper-function-name
@babel/helper-create-class-features-plugin,@babel/helper-member-expression-to-functions
@babel/helper-create-class-features-plugin,@babel/helper-optimise-call-expression
@babel/helper-create-class-features-plugin,@babel/helper-replace-supers
@babel/helper-create-class-features-plugin,@babel/helper-split-export-declaration
@babel/helper-annotate-as-pure,@babel/types
@babel/preset-env,@babel/compat-data
@babel/preset-env,@babel/helper-compilation-targets
@babel/preset-env,@babel/helper-plugin-utils
@babel/preset-env,@babel/helper-validator-option
@babel/preset-env,@babel/plugin-bugfix-v8-spread-parameters-in-optional-chaining
@babel/preset-env,@babel/plugin-proposal-async-generator-functions
@babel/preset-env,@babel/plugin-proposal-class-properties
@babel/preset-env,@babel/plugin-proposal-class-static-block
@babel/preset-env,@babel/plugin-proposal-dynamic-import
@babel/preset-env,@babel/plugin-proposal-export-namespace-from
@babel/preset-env,@babel/plugin-proposal-json-strings
@babel/preset-env,@babel/plugin-proposal-logical-assignment-operators
@babel/preset-env,@babel/plugin-proposal-nullish-coalescing-operator
@babel/preset-env,@babel/plugin-proposal-numeric-separator
@babel/preset-env,@babel/plugin-proposal-object-rest-spread
@babel/preset-env,@babel/plugin-proposal-optional-catch-binding
@babel/preset-env,@babel/plugin-proposal-optional-chaining
@babel/preset-env,@babel/plugin-proposal-private-methods
@babel/preset-env,@babel/plugin-proposal-private-property-in-object
@babel/preset-env,@babel/plugin-proposal-unicode-property-regex
@babel/preset-env,@babel/plugin-syntax-async-generators
@babel/preset-env,@babel/plugin-syntax-class-properties
@babel/preset-env,@babel/plugin-syntax-class-static-block
@babel/preset-env,@babel/plugin-syntax-dynamic-import
@babel/preset-env,@babel/plugin-syntax-export-namespace-from
@babel/preset-env,@babel/plugin-syntax-json-strings
@babel/preset-env,@babel/plugin-syntax-logical-assignment-operators
@babel/preset-env,@babel/plugin-syntax-nullish-coalescing-operator
@babel/preset-env,@babel/plugin-syntax-numeric-separator
@babel/preset-env,@babel/plugin-syntax-object-rest-spread
@babel/preset-env,@babel/plugin-syntax-optional-catch-binding
@babel/preset-env,@babel/plugin-syntax-optional-chaining
@babel/preset-env,@babel/plugin-syntax-private-property-in-object
@babel/preset-env,@babel/plugin-syntax-top-level-await
@babel/preset-env,@babel/plugin-transform-arrow-functions
@babel/preset-env,@babel/plugin-transform-async-to-generator
@babel/preset-env,@babel/plugin-transform-block-scoped-functions
@babel/preset-env,@babel/plugin-transform-block-scoping
@babel/preset-env,@babel/plugin-transform-classes
@babel/preset-env,@babel/plugin-transform-computed-properties
@babel/preset-env,@babel/plugin-transform-destructuring
@babel/preset-env,@babel/plugin-transform-dotall-regex
@babel/preset-env,@babel/plugin-transform-duplicate-keys
@babel/preset-env,@babel/plugin-transform-exponentiation-operator
@babel/preset-env,@babel/plugin-transform-for-of
@babel/preset-env,@babel/plugin-transform-function-name
@babel/preset-env,@babel/plugin-transform-literals
@babel/preset-env,@babel/plugin-transform-member-expression-literals
@babel/preset-env,@babel/plugin-transform-modules-amd
@babel/preset-env,@babel/plugin-transform-modules-commonjs
@babel/preset-env,@babel/plugin-transform-modules-systemjs
@babel/preset-env,@babel/plugin-transform-modules-umd
@babel/preset-env,@babel/plugin-transform-named-capturing-groups-regex
@babel/preset-env,@babel/plugin-transform-new-target
@babel/preset-env,@babel/plugin-transform-object-super
@babel/preset-env,@babel/plugin-transform-parameters
@babel/preset-env,@babel/plugin-transform-property-literals
@babel/preset-env,@babel/plugin-transform-regenerator
@babel/preset-env,@babel/plugin-transform-reserved-words
@babel/preset-env,@babel/plugin-transform-shorthand-properties
@babel/preset-env,@babel/plugin-transform-spread
@babel/preset-env,@babel/plugin-transform-sticky-regex
@babel/preset-env,@babel/plugin-transform-template-literals
@babel/preset-env,@babel/plugin-transform-typeof-symbol
@babel/preset-env,@babel/plugin-transform-unicode-escapes
@babel/preset-env,@babel/plugin-transform-unicode-regex
@babel/preset-env,@babel/preset-modules
@babel/preset-env,@babel/types
@babel/preset-env,babel-plugin-polyfill-corejs2
@babel/preset-env,babel-plugin-polyfill-corejs3
@babel/preset-env,babel-plugin-polyfill-regenerator
@babel/preset-env,core-js-compat
@babel/preset-env,semver
@babel/plugin-bugfix-v8-spread-parameters-in-optional-chaining,@babel/helper-plugin-utils
@babel/plugin-bugfix-v8-spread-parameters-in-optional-chaining,@babel/helper-skip-transparent-expression-wrappers
@babel/plugin-bugfix-v8-spread-parameters-in-optional-chaining,@babel/plugin-proposal-optional-chaining
@babel/helper-skip-transparent-expression-wrappers,@babel/types
@babel/plugin-proposal-optional-chaining,@babel/helper-plugin-utils
@babel/plugin-proposal-optional-chaining,@babel/helper-skip-transparent-expression-wrappers
@babel/plugin-proposal-optional-chaining,@babel/plugin-syntax-optional-chaining
@babel/plugin-syntax-optional-chaining,@babel/helper-plugin-utils
@babel/plugin-proposal-async-generator-functions,@babel/helper-plugin-utils
@babel/plugin-proposal-async-generator-functions,@babel/helper-remap-async-to-generator
@babel/plugin-proposal-async-generator-functions,@babel/plugin-syntax-async-generators
@babel/helper-remap-async-to-generator,@babel/helper-annotate-as-pure
@babel/helper-remap-async-to-generator,@babel/helper-wrap-function
@babel/helper-remap-async-to-generator,@babel/types
@babel/helper-wrap-function,@babel/helper-function-name
@babel/helper-wrap-function,@babel/template
@babel/helper-wrap-function,@babel/traverse
@babel/helper-wrap-function,@babel/types
@babel/plugin-syntax-async-generators,@babel/helper-plugin-utils
@babel/plugin-proposal-class-static-block,@babel/helper-create-class-features-plugin
@babel/plugin-proposal-class-static-block,@babel/helper-plugin-utils
@babel/plugin-proposal-class-static-block,@babel/plugin-syntax-class-static-block
@babel/plugin-syntax-class-static-block,@babel/helper-plugin-utils
@babel/plugin-proposal-dynamic-import,@babel/helper-plugin-utils
@babel/plugin-proposal-dynamic-import,@babel/plugin-syntax-dynamic-import
@babel/plugin-syntax-dynamic-import,@babel/helper-plugin-utils
@babel/plugin-proposal-export-namespace-from,@babel/helper-plugin-utils
@babel/plugin-proposal-export-namespace-from,@babel/plugin-syntax-export-namespace-from
@babel/plugin-syntax-export-namespace-from,@babel/helper-plugin-utils
@babel/plugin-proposal-json-strings,@babel/helper-plugin-utils
@babel/plugin-proposal-json-strings,@babel/plugin-syntax-json-strings
@babel/plugin-syntax-json-strings,@babel/helper-plugin-utils
@babel/plugin-proposal-logical-assignment-operators,@babel/helper-plugin-utils
@babel/plugin-proposal-logical-assignment-operators,@babel/plugin-syntax-logical-assignment-operators
@babel/plugin-syntax-logical-assignment-operators,@babel/helper-plugin-utils
@babel/plugin-proposal-nullish-coalescing-operator,@babel/helper-plugin-utils
@babel/plugin-proposal-nullish-coalescing-operator,@babel/plugin-syntax-nullish-coalescing-operator
@babel/plugin-syntax-nullish-coalescing-operator,@babel/helper-plugin-utils
@babel/plugin-proposal-numeric-separator,@babel/helper-plugin-utils
@babel/plugin-proposal-numeric-separator,@babel/plugin-syntax-numeric-separator
@babel/plugin-syntax-numeric-separator,@babel/helper-plugin-utils
@babel/plugin-proposal-object-rest-spread,@babel/compat-data
@babel/plugin-proposal-object-rest-spread,@babel/helper-compilation-targets
@babel/plugin-proposal-object-rest-spread,@babel/helper-plugin-utils
@babel/plugin-proposal-object-rest-spread,@babel/plugin-syntax-object-rest-spread
@babel/plugin-proposal-object-rest-spread,@babel/plugin-transform-parameters
@babel/plugin-syntax-object-rest-spread,@babel/helper-plugin-utils
@babel/plugin-transform-parameters,@babel/helper-plugin-utils
@babel/plugin-proposal-optional-catch-binding,@babel/helper-plugin-utils
@babel/plugin-proposal-optional-catch-binding,@babel/plugin-syntax-optional-catch-binding
@babel/plugin-syntax-optional-catch-binding,@babel/helper-plugin-utils
@babel/plugin-proposal-private-methods,@babel/helper-create-class-features-plugin
@babel/plugin-proposal-private-methods,@babel/helper-plugin-utils
@babel/plugin-proposal-private-property-in-object,@babel/helper-annotate-as-pure
@babel/plugin-proposal-private-property-in-object,@babel/helper-create-class-features-plugin
@babel/plugin-proposal-private-property-in-object,@babel/helper-plugin-utils
@babel/plugin-proposal-private-property-in-object,@babel/plugin-syntax-private-property-in-object
@babel/plugin-syntax-private-property-in-object,@babel/helper-plugin-utils
@babel/plugin-proposal-unicode-property-regex,@babel/helper-create-regexp-features-plugin
@babel/plugin-proposal-unicode-property-regex,@babel/helper-plugin-utils
@babel/helper-create-regexp-features-plugin,@babel/helper-annotate-as-pure
@babel/helper-create-regexp-features-plugin,regexpu-core
regexpu-core,regenerate
regexpu-core,regenerate-unicode-properties
regexpu-core,regjsgen
regexpu-core,regjsparser
regexpu-core,unicode-match-property-ecmascript
regexpu-core,unicode-match-property-value-ecmascript
regenerate-unicode-properties,regenerate
regjsparser,jsesc
unicode-match-property-ecmascript,unicode-canonical-property-names-ecmascript
unicode-match-property-ecmascript,unicode-property-aliases-ecmascript
@babel/plugin-syntax-class-properties,@babel/helper-plugin-utils
@babel/plugin-syntax-top-level-await,@babel/helper-plugin-utils
@babel/plugin-transform-arrow-functions,@babel/helper-plugin-utils
@babel/plugin-transform-async-to-generator,@babel/helper-module-imports
@babel/plugin-transform-async-to-generator,@babel/helper-plugin-utils
@babel/plugin-transform-async-to-generator,@babel/helper-remap-async-to-generator
@babel/plugin-transform-block-scoped-functions,@babel/helper-plugin-utils
@babel/plugin-transform-block-scoping,@babel/helper-plugin-utils
@babel/plugin-transform-classes,@babel/helper-annotate-as-pure
@babel/plugin-transform-classes,@babel/helper-function-name
@babel/plugin-transform-classes,@babel/helper-optimise-call-expression
@babel/plugin-transform-classes,@babel/helper-plugin-utils
@babel/plugin-transform-classes,@babel/helper-replace-supers
@babel/plugin-transform-classes,@babel/helper-split-export-declaration
@babel/plugin-transform-classes,globals
@babel/plugin-transform-computed-properties,@babel/helper-plugin-utils
@babel/plugin-transform-destructuring,@babel/helper-plugin-utils
@babel/plugin-transform-dotall-regex,@babel/helper-create-regexp-features-plugin
@babel/plugin-transform-dotall-regex,@babel/helper-plugin-utils
@babel/plugin-transform-duplicate-keys,@babel/helper-plugin-utils
@babel/plugin-transform-exponentiation-operator,@babel/helper-builder-binary-assignment-operator-visitor
@babel/plugin-transform-exponentiation-operator,@babel/helper-plugin-utils
@babel/helper-builder-binary-assignment-operator-visitor,@babel/helper-explode-assignable-expression
@babel/helper-builder-binary-assignment-operator-visitor,@babel/types
@babel/helper-explode-assignable-expression,@babel/types
@babel/plugin-transform-for-of,@babel/helper-plugin-utils
@babel/plugin-transform-function-name,@babel/helper-function-name
@babel/plugin-transform-function-name,@babel/helper-plugin-utils
@babel/plugin-transform-literals,@babel/helper-plugin-utils
@babel/plugin-transform-member-expression-literals,@babel/helper-plugin-utils
@babel/plugin-transform-modules-amd,@babel/helper-module-transforms
@babel/plugin-transform-modules-amd,@babel/helper-plugin-utils
@babel/plugin-transform-modules-amd,babel-plugin-dynamic-import-node
babel-plugin-dynamic-import-node,object.assign
@babel/plugin-transform-modules-commonjs,@babel/helper-module-transforms
@babel/plugin-transform-modules-commonjs,@babel/helper-plugin-utils
@babel/plugin-transform-modules-commonjs,@babel/helper-simple-access
@babel/plugin-transform-modules-commonjs,babel-plugin-dynamic-import-node
@babel/plugin-transform-modules-systemjs,@babel/helper-hoist-variables
@babel/plugin-transform-modules-systemjs,@babel/helper-module-transforms
@babel/plugin-transform-modules-systemjs,@babel/helper-plugin-utils
@babel/plugin-transform-modules-systemjs,@babel/helper-validator-identifier
@babel/plugin-transform-modules-systemjs,babel-plugin-dynamic-import-node
@babel/plugin-transform-modules-umd,@babel/helper-module-transforms
@babel/plugin-transform-modules-umd,@babel/helper-plugin-utils
@babel/plugin-transform-named-capturing-groups-regex,@babel/helper-create-regexp-features-plugin
@babel/plugin-transform-new-target,@babel/helper-plugin-utils
@babel/plugin-transform-object-super,@babel/helper-plugin-utils
@babel/plugin-transform-object-super,@babel/helper-replace-supers
@babel/plugin-transform-property-literals,@babel/helper-plugin-utils
@babel/plugin-transform-regenerator,regenerator-transform
regenerator-transform,@babel/runtime
@babel/runtime,regenerator-runtime
@babel/plugin-transform-reserved-words,@babel/helper-plugin-utils
@babel/plugin-transform-shorthand-properties,@babel/helper-plugin-utils
@babel/plugin-transform-spread,@babel/helper-plugin-utils
@babel/plugin-transform-spread,@babel/helper-skip-transparent-expression-wrappers
@babel/plugin-transform-sticky-regex,@babel/helper-plugin-utils
@babel/plugin-transform-template-literals,@babel/helper-plugin-utils
@babel/plugin-transform-typeof-symbol,@babel/helper-plugin-utils
@babel/plugin-transform-unicode-escapes,@babel/helper-plugin-utils
@babel/plugin-transform-unicode-regex,@babel/helper-create-regexp-features-plugin
@babel/plugin-transform-unicode-regex,@babel/helper-plugin-utils
@babel/preset-modules,@babel/helper-plugin-utils
@babel/preset-modules,@babel/plugin-proposal-unicode-property-regex
@babel/preset-modules,@babel/plugin-transform-dotall-regex
@babel/preset-modules,@babel/types
@babel/preset-modules,esutils
babel-plugin-polyfill-corejs2,@babel/compat-data
babel-plugin-polyfill-corejs2,@babel/helper-define-polyfill-provider
babel-plugin-polyfill-corejs2,semver
@babel/helper-define-polyfill-provider,@babel/helper-compilation-targets
@babel/helper-define-polyfill-provider,@babel/helper-module-imports
@babel/helper-define-polyfill-provider,@babel/helper-plugin-utils
@babel/helper-define-polyfill-provider,@babel/traverse
@babel/helper-define-polyfill-provider,debug
@babel/helper-define-polyfill-provider,lodash.debounce
@babel/helper-define-polyfill-provider,resolve
@babel/helper-define-polyfill-provider,semver
resolve,@rollup/pluginutils
resolve,@types/resolve
resolve,builtin-modules
resolve,is-module
resolve,resolve
resolve,@types/node
resolve,graceful-fs
resolve,tapable
resolve,@jest/types
resolve,chalk
resolve,jest-haste-map
resolve,jest-pnp-resolver
resolve,jest-util
resolve,jest-validate
resolve,resolve.exports
resolve,slash
resolve,is-core-module
resolve,path-parse
resolve,supports-preserve-symlinks-flag
@rollup/pluginutils,@types/estree
@rollup/pluginutils,estree-walker
@rollup/pluginutils,picomatch
@types/resolve,@types/node
jest-haste-map,@jest/types
jest-haste-map,@types/graceful-fs
jest-haste-map,@types/node
jest-haste-map,anymatch
jest-haste-map,fb-watchman
jest-haste-map,graceful-fs
jest-haste-map,jest-regex-util
jest-haste-map,jest-serializer
jest-haste-map,jest-util
jest-haste-map,jest-worker
jest-haste-map,micromatch
jest-haste-map,walker
@types/graceful-fs,@types/node
anymatch,normalize-path
anymatch,picomatch
fb-watchman,bser
bser,node-int64
jest-serializer,@types/node
jest-serializer,graceful-fs
jest-worker,@types/node
jest-worker,merge-stream
jest-worker,supports-color
jest-validate,@jest/types
jest-validate,camelcase
jest-validate,chalk
jest-validate,jest-get-type
jest-validate,leven
jest-validate,pretty-format
is-core-module,has
babel-plugin-polyfill-corejs3,@babel/helper-define-polyfill-provider
babel-plugin-polyfill-corejs3,core-js-compat
core-js-compat,browserslist
core-js-compat,semver
babel-plugin-polyfill-regenerator,@babel/helper-define-polyfill-provider
@rollup/plugin-babel,@babel/helper-module-imports
@rollup/plugin-babel,@rollup/pluginutils
@rollup/plugin-json,rollup-pluginutils
rollup-pluginutils,estree-walker
@rollup/plugin-node-resolve,@rollup/pluginutils
@rollup/plugin-node-resolve,@types/resolve
@rollup/plugin-node-resolve,builtin-modules
@rollup/plugin-node-resolve,is-module
@rollup/plugin-node-resolve,resolve
@rollup/plugin-replace,magic-string
@rollup/plugin-replace,rollup-pluginutils
magic-string,sourcemap-codec
@rollup/plugin-strip,estree-walker
@rollup/plugin-strip,magic-string
@rollup/plugin-strip,rollup-pluginutils
babel-eslint,@babel/code-frame
babel-eslint,@babel/parser
babel-eslint,@babel/traverse
babel-eslint,@babel/types
babel-eslint,eslint-visitor-keys
babel-eslint,resolve
babel-jest,@jest/transform
babel-jest,@jest/types
babel-jest,@types/babel__core
babel-jest,babel-plugin-istanbul
babel-jest,babel-preset-jest
babel-jest,chalk
babel-jest,graceful-fs
babel-jest,slash
@jest/transform,@babel/core
@jest/transform,@jest/types
@jest/transform,babel-plugin-istanbul
@jest/transform,chalk
@jest/transform,convert-source-map
@jest/transform,fast-json-stable-stringify
@jest/transform,graceful-fs
@jest/transform,jest-haste-map
@jest/transform,jest-regex-util
@jest/transform,jest-util
@jest/transform,micromatch
@jest/transform,pirates
@jest/transform,slash
@jest/transform,source-map
@jest/transform,write-file-atomic
babel-plugin-istanbul,@babel/helper-plugin-utils
babel-plugin-istanbul,@istanbuljs/load-nyc-config
babel-plugin-istanbul,@istanbuljs/schema
babel-plugin-istanbul,istanbul-lib-instrument
babel-plugin-istanbul,test-exclude
@istanbuljs/load-nyc-config,camelcase
@istanbuljs/load-nyc-config,find-up
@istanbuljs/load-nyc-config,get-package-type
@istanbuljs/load-nyc-config,js-yaml
@istanbuljs/load-nyc-config,resolve-from
find-up,locate-path
find-up,path-exists
find-up,pinkie-promise
locate-path,p-locate
locate-path,path-exists
p-locate,p-limit
p-limit,p-try
p-limit,yocto-queue
path-exists,pinkie-promise
pinkie-promise,pinkie
js-yaml,argparse
js-yaml,esprima
istanbul-lib-instrument,@babel/core
istanbul-lib-instrument,@istanbuljs/schema
istanbul-lib-instrument,istanbul-lib-coverage
istanbul-lib-instrument,semver
test-exclude,@istanbuljs/schema
test-exclude,glob
test-exclude,minimatch
glob,fs.realpath
glob,inflight
glob,inherits
glob,minimatch
glob,once
glob,path-is-absolute
inflight,once
inflight,wrappy
minimatch,brace-expansion
brace-expansion,balanced-match
brace-expansion,concat-map
pirates,node-modules-regexp
write-file-atomic,imurmurhash
write-file-atomic,is-typedarray
write-file-atomic,signal-exit
write-file-atomic,typedarray-to-buffer
typedarray-to-buffer,is-typedarray
@types/babel__core,@babel/parser
@types/babel__core,@babel/types
@types/babel__core,@types/babel__generator
@types/babel__core,@types/babel__template
@types/babel__core,@types/babel__traverse
@types/babel__generator,@babel/types
@types/babel__template,@babel/parser
@types/babel__template,@babel/types
@types/babel__traverse,@babel/types
babel-preset-jest,babel-plugin-jest-hoist
babel-preset-jest,babel-preset-current-node-syntax
babel-plugin-jest-hoist,@babel/template
babel-plugin-jest-hoist,@babel/types
babel-plugin-jest-hoist,@types/babel__core
babel-plugin-jest-hoist,@types/babel__traverse
babel-preset-current-node-syntax,@babel/plugin-syntax-async-generators
babel-preset-current-node-syntax,@babel/plugin-syntax-bigint
babel-preset-current-node-syntax,@babel/plugin-syntax-class-properties
babel-preset-current-node-syntax,@babel/plugin-syntax-import-meta
babel-preset-current-node-syntax,@babel/plugin-syntax-json-strings
babel-preset-current-node-syntax,@babel/plugin-syntax-logical-assignment-operators
babel-preset-current-node-syntax,@babel/plugin-syntax-nullish-coalescing-operator
babel-preset-current-node-syntax,@babel/plugin-syntax-numeric-separator
babel-preset-current-node-syntax,@babel/plugin-syntax-object-rest-spread
babel-preset-current-node-syntax,@babel/plugin-syntax-optional-catch-binding
babel-preset-current-node-syntax,@babel/plugin-syntax-optional-chaining
babel-preset-current-node-syntax,@babel/plugin-syntax-top-level-await
@babel/plugin-syntax-bigint,@babel/helper-plugin-utils
@babel/plugin-syntax-import-meta,@babel/helper-plugin-utils
babel-loader,find-cache-dir
babel-loader,loader-utils
babel-loader,mkdirp
babel-loader,pify
find-cache-dir,commondir
find-cache-dir,make-dir
find-cache-dir,pkg-dir
find-cache-dir,mkdirp
make-dir,semver
make-dir,pify
pkg-dir,find-up
mkdirp,minimist
loader-utils,big.js
loader-utils,emojis-list
loader-utils,json5
css-loader,camelcase
css-loader,cssesc
css-loader,icss-utils
css-loader,loader-utils
css-loader,normalize-path
css-loader,postcss
css-loader,postcss-modules-extract-imports
css-loader,postcss-modules-local-by-default
css-loader,postcss-modules-scope
css-loader,postcss-modules-values
css-loader,postcss-value-parser
css-loader,schema-utils
icss-utils,postcss
postcss,picocolors
postcss,source-map
postcss,nanoid
postcss,source-map-js
postcss,chalk
postcss,concat-with-sourcemaps
postcss,cssnano
postcss,import-cwd
postcss,p-queue
postcss,pify
postcss,postcss-load-config
postcss,postcss-modules
postcss,promise.series
postcss,resolve
postcss,rollup-pluginutils
postcss,safe-identifier
postcss,style-inject
concat-with-sourcemaps,source-map
cssnano,cssnano-preset-default
cssnano,is-resolvable
cssnano,lilconfig
cssnano,yaml
cssnano-preset-default,css-declaration-sorter
cssnano-preset-default,cssnano-utils
cssnano-preset-default,postcss-calc
cssnano-preset-default,postcss-colormin
cssnano-preset-default,postcss-convert-values
cssnano-preset-default,postcss-discard-comments
cssnano-preset-default,postcss-discard-duplicates
cssnano-preset-default,postcss-discard-empty
cssnano-preset-default,postcss-discard-overridden
cssnano-preset-default,postcss-merge-longhand
cssnano-preset-default,postcss-merge-rules
cssnano-preset-default,postcss-minify-font-values
cssnano-preset-default,postcss-minify-gradients
cssnano-preset-default,postcss-minify-params
cssnano-preset-default,postcss-minify-selectors
cssnano-preset-default,postcss-normalize-charset
cssnano-preset-default,postcss-normalize-display-values
cssnano-preset-default,postcss-normalize-positions
cssnano-preset-default,postcss-normalize-repeat-style
cssnano-preset-default,postcss-normalize-string
cssnano-preset-default,postcss-normalize-timing-functions
cssnano-preset-default,postcss-normalize-unicode
cssnano-preset-default,postcss-normalize-url
cssnano-preset-default,postcss-normalize-whitespace
cssnano-preset-default,postcss-ordered-values
